wavelength,flux
5785.6614,192421.7
5786.3034,192820.9
5786.9453,192170.8
5787.5873,193395.1
5788.2293,194283.8
5788.8712,194487.4
5789.5132,193771.2
5790.1552,194285.9
5790.7971,194736.0
5791.4391,194263.7
5792.081,194147.6
5792.723,194155.3
5793.365,194203.6
5794.0069,193951.9
5794.6489,193969.5
5795.2908,195383.6
5795.9328,196628.7
5796.5748,197308.7
5797.2167,196030.3
5797.8587,197849.0
5798.5006,196529.3
5799.1426,195527.3
5799.7846,195751.8
5800.4265,195626.3
5801.0685,196262.5
5801.7104,197272.9
5802.3524,197283.3
5802.9944,197215.8
5803.6363,196489.3
5804.2783,196684.2
5804.9203,196593.8
5805.5622,197538.1
5806.2042,196913.7
5806.8461,196267.8
5807.4881,191880.4
5808.1301,193661.5
5808.772,195754.1
5809.414,196631.2
5810.0559,196554.7
5810.6979,197476.8
5811.3399,197002.8
5811.9818,197471.3
5812.6238,199563.6
5813.2657,198594.9
5813.9077,198392.3
5814.5497,198306.9
5815.1916,198110.8
5815.8336,197743.2
5816.4755,196800.4
5817.1175,196721.6
5817.7595,197238.1
5818.4014,197350.0
5819.0434,197570.8
5819.6854,198185.3
5820.3273,198198.1
5820.9693,197898.8
5821.6112,197840.6
5822.2532,197797.3
5822.8952,198217.9
5823.5371,199570.5
5824.1791,200144.9
5824.821,198843.5
5825.463,199632.4
5826.105,198882.3
5826.7469,198520.3
5827.3889,199826.3
5828.0308,199758.9
5828.6728,199186.7
5829.3148,199619.0
5829.9567,199645.1
5830.5987,199429.8
5831.2407,198944.2
5831.8826,198855.8
5832.5246,199231.8
5833.1665,198379.3
5833.8085,198476.7
5834.4505,198597.3
5835.0924,197785.4
5835.7344,198526.6
5836.3763,197805.6
5837.0183,198890.3
5837.6603,197855.2
5838.3022,199618.9
5838.9442,197909.0
5839.5861,198357.4
5840.2281,198757.5
5840.8701,198503.4
5841.512,199012.0
5842.154,199195.1
5842.7959,198813.3
5843.4379,200116.0
5844.0799,199860.3
5844.7218,199423.0
5845.3638,198127.8
5846.0058,198617.5
5846.6477,198737.2
5847.2897,198565.2
